moi_2,snap,merger_snap,p_moi_1,s_moi_1,xy_projection,p_face_projection,s_face_projection,p_SubhaloID,s_SubhaloID,p_NextProgenitorID,s_NextProgenitorID,p_MainLeafProgenitorID,s_MainLeafProgenitorID,p_FirstProgenitorID,s_FirstProgenitorID,p_SubhaloGrNr,s_SubhaloGrNr,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_RootDescendantID,s_RootDescendantID,p_SnapNum,s_SnapNum,p_DescendantID,s_DescendantID,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,p_SubhaloCM,s_SubhaloCM,p_inclination,p_azimuthal,s_inclination,s_azimuthal,pa_SubhaloMass,pa_SubhaloCM,pa_SubhaloVel,pa_SubhaloSpin,pa_SubhaloHalfmassRad,pa_inclination,pa_azimuthal,sa_SubhaloMass,sa_SubhaloCM,sa_SubhaloVel,sa_SubhaloSpin,sa_SubhaloHalfmassRad,sa_inclination,sa_azimuthal,ps_SubhaloMass,ps_SubhaloCM,ps_SubhaloVel,ps_SubhaloSpin,ps_SubhaloHalfmassRad,ps_inclination,ps_azimuthal,ss_SubhaloMass,ss_SubhaloCM,ss_SubhaloVel,ss_SubhaloSpin,ss_SubhaloHalfmassRad,ss_inclination,ss_azimuthal
55000000261497,41,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/219409/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/219409/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/297779/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831165.0,100891306.0,100858866.0,100909333.0,100831205.0,100891346.0,100831166.0,100891307.0,142.0,357.0,41000000219409.0,41000000297779.0,72.32693481445312,33.19906997680664,100831107.0,100831107.0,41.0,41.0,100831164.0,100891305.0,[ 7877.0938 23993.535  16442.992 ],[ 8297.11  24128.736 16262.434],[-105.4596    -85.578964  252.70415 ],[-230.64702 -164.81964  285.68732],[-923.6785 -971.2231  509.0909],[-333.858    -73.06182 -198.36246],91.50102233886719,50.24075698852539,[ 7919.1597 23977.924  16446.35  ],[ 8298.508 24130.514 16263.602],69.20182037353516,-133.5626983642578,120.13157653808594,-167.6559295654297,71.90264327549788,[ 7918.60582405 23977.67118705 16446.56320262],[-104.20220261  -84.82822394  252.22822875],[-160491.73947097 -170029.91317315   90036.28938803],85.60890008221546,68.9392606774448,-133.34702064232286,33.62336229394002,[ 8294.90461345 24129.13004186 16265.45299663],[-231.75618776 -165.42513074  286.28882765],[-26305.22769062  -5155.07051882 -14154.91080418],51.10122509719374,117.83665852639388,-168.91218624177023,2.460585489442906,[ 7879.44223066 23991.88678442 16442.37422191],[-124.12997059  -93.49401645  218.89930692],[-1008.867757    -810.95145307   758.63649059],3.1514038786015655,59.62569492830766,-141.20686660967547,1.7673210605304632,[ 8297.37122866 24128.94555898 16262.44618659],[-230.644775   -159.34835874  285.38637924],[-1196.06025552    22.07675764  -594.57275338],4.102384366434385,116.4285114563289,178.9425604494356
55000000261497,42,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/192260/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/192260/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/192261/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831164.0,100891305.0,100860688.0,100909725.0,100831205.0,100891346.0,100831165.0,100891306.0,87.0,87.0,42000000192260.0,42000000192261.0,77.03240966796875,32.43948745727539,100831107.0,100831107.0,42.0,42.0,100831163.0,100891304.0,[ 7850.589 23967.58  16500.143],[ 8236.647 24087.357 16336.746],[-99.14505 -88.98849 257.83643],[-241.04312 -168.57762  297.84558],[-959.8469  -873.32404  589.371  ],[-324.25607  -53.33231 -170.53859],100.80374145507812,47.95823287963867,[ 7897.5156 23955.861  16509.006 ],[ 8237.714 24088.648 16338.266],65.57391357421875,-137.70225524902344,117.42774963378906,-170.65985107421875,75.84631834790761,[ 7894.54966973 23954.72049472 16510.53213436],[-96.57860148 -87.62078837 256.87626815],[-168397.51133151 -165097.68179825  112149.72870068],94.9178860260069,64.56625851969315,-135.56690512925334,33.62558080099218,[ 8232.40423266 24086.54037855 16340.84602866],[-241.82678256 -168.85522112  298.6000851 ],[-26641.50581483  -1024.09854106 -12769.62294086],50.19331802804288,115.59252761429704,-177.79863610325327,2.563010870145831,[ 7852.80250239 23966.17971701 16499.89587959],[ -86.62617132 -108.32697146  232.99682387],[-991.39566532 -613.46390486  802.75931041],2.8913807389892083,55.45017362672621,-148.25126826275388,1.8313072101213663,[ 8236.75075901 24087.38451816 16336.87627216],[-246.32566707 -167.45159445  301.85743302],[-1236.96299301    65.10616814  -584.62868327],4.0750692980342675,115.26632647998574,176.98708072382635
55000000261497,43,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/196706/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/196706/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/196707/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831163.0,100891304.0,100862299.0,100909932.0,100831205.0,100891346.0,100831164.0,100891305.0,88.0,88.0,43000000196706.0,43000000196707.0,80.42410278320312,31.383148193359375,100831107.0,100831107.0,43.0,43.0,100831162.0,100891303.0,[ 7832.935 23937.803 16561.277],[ 8171.599 24044.365 16417.18 ],[-94.92719 -90.18745 264.88153],[-255.16278 -173.17914  312.7824 ],[-952.999   -746.54895  641.1841 ],[-322.20486   -57.739506 -158.02687 ],104.43557739257812,45.54723358154297,[ 7876.927 23931.715 16574.719],[ 8173.4463 24045.535  16417.191 ],62.09236526489258,-141.9259796142578,115.76959991455078,-169.84036254882812,78.23912737542828,[ 7871.60804091 23929.92106983 16577.52986415],[-90.52258271 -87.96592434 263.17194383],[-164730.6011714  -150379.96070423  129169.60704609],98.48001832133319,59.92435828181747,-137.60753999296278,33.568121307897975,[ 8166.54211227 24042.3081935  16420.89348437],[-254.9989979  -172.95496653  313.64911504],[-27614.08968258   1681.10646124 -11086.11719894],49.652692223692604,111.83716453659113,176.5162141493603,2.747527240611788,[ 7835.30261124 23936.68575638 16561.57358792],[ -52.56149608 -118.06292188  247.90179992],[-1061.26691414  -658.79812428   962.33550327],2.873807368197646,52.388971250086186,-148.16940723707057,1.8965193307242032,[ 8171.57939463 24044.23637324 16417.28533187],[-259.55256868 -173.93666813  321.31671123],[-1291.51681519    86.21892585  -564.43170165],4.074936893352214,113.56006566188614,176.1807221258019
55000000261497,44,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/198849/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/198849/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/198850/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831162.0,100891303.0,100863895.0,100910067.0,100831205.0,100891346.0,100831163.0,100891304.0,86.0,86.0,44000000198849.0,44000000198850.0,87.80278015136719,27.275161743164062,100831107.0,100831107.0,44.0,44.0,100831161.0,100891302.0,[ 7826.2183 23908.086  16628.955 ],[ 8102.26  23998.49  16503.113],[-96.13795  -89.981445 275.63974 ],[-272.8924  -178.24426  332.2824 ],[-1030.2001   -547.00684   601.50555],[-323.8671    -23.270718 -176.04428 ],106.02252197265625,37.73367691040039,[ 7863.089 23910.508 16640.25 ],[ 8104.8545 23999.62   16500.385 ],62.7204475402832,-152.03297424316406,118.46529388427734,-175.89019775390625,82.48089684099035,[ 7851.25225649 23906.0460599  16647.05739936],[-86.16386131 -84.93263238 271.92817443],[-173547.25711328 -144217.90970609  137184.90119904],99.5447661966923,58.70219141767315,-140.27339145417773,32.59704513552907,[ 8095.33342396 23996.36060868 16505.99583305],[-269.27259753 -176.60932614  332.42623395],[-27079.98280182   5818.62824824  -9097.07700863],47.5943671961111,108.18211796593098,167.87333575998807,2.956212216485312,[ 7828.15796385 23907.40399741 16630.1118297 ],[ -16.38670149 -107.09348405  278.3305249 ],[-1376.97613498 -1068.69950854  1196.89643471],2.696562820441727,55.52368259713923,-142.18422551319307,1.9449582974870907,[ 8102.37191592 23998.29444722 16502.76440118],[-274.76159033 -179.58199455  337.4351149 ],[-1330.55999877    -6.12923062  -535.70935396],3.9142924848919134,111.93046486981115,-179.7360686007531
55000000261497,45,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/203846/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/203846/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/203847/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831161.0,100891302.0,100865780.0,100910163.0,100831205.0,100891346.0,100831162.0,100891303.0,86.0,86.0,45000000203846.0,45000000203847.0,93.90361022949219,23.76012420654297,100831107.0,100831107.0,45.0,45.0,100831160.0,100891301.0,[ 7824.7896 23888.518  16697.895 ],[ 8043.8745 23959.656  16574.838 ],[-102.94234   -87.369064  284.249   ],[-290.99908 -184.26837  351.5731 ],[-1085.0743   -346.55304   418.1189 ],[-2.9720435e+02 -7.0441877e-03 -2.0332629e+02],106.82312774658203,31.783145904541016,[ 7850.241 23893.592 16693.5  ],[ 8045.2876 23960.994  16572.602 ],69.84333801269531,-162.28746032714844,124.37718963623047,-179.99864196777344,85.72701872816104,[ 7835.07008538 23888.47654237 16703.03270055],[-87.74424372 -79.1193336  278.12507866],[-170591.17755493 -125520.27445377  132036.88730418],97.85583886627032,58.05970571514755,-143.6545208187072,31.936714414039375,[ 8036.07525237 23957.46836513 16577.96849211],[-283.64781378 -181.60432175  350.77469325],[-24274.17454761   5542.86252726  -9257.66649204],45.742815813309086,110.39559555015579,167.13738183398644,3.2728601000345634,[ 7823.54655873 23888.5774481  16696.8101494 ],[-62.06402571 -56.65550129 340.3633162 ],[-1824.26751474 -1840.35572219  1574.23529699],2.2407732102831197,58.72103566333827,-134.74846514758153,1.9703581838021478,[ 8043.94763949 23959.85260608 16574.52871781],[-287.78951838 -185.83767338  354.17396025],[-1335.26387848  -108.40584052  -537.57796534],3.950268639380044,111.8646162274431,-175.35851727198232
55000000261497,46,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/201783/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/201783/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/201784/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831160.0,100891301.0,100868260.0,-1.0,100831205.0,100891346.0,100831161.0,100891302.0,74.0,74.0,46000000201783.0,46000000201784.0,98.72657012939453,20.98220443725586,100831107.0,100831107.0,46.0,46.0,100831159.0,100891300.0,[ 7803.2876 23872.248  16775.326 ],[ 7964.914 23910.28  16669.816],[-104.689835  -87.792755  285.0924  ],[-320.9804  -194.51488  381.59045],[-1089.297    -298.87015   430.72537],[-264.67932      7.6955023 -159.72676  ],106.6587905883789,26.62118148803711,[ 7825.2993 23872.127  16762.924 ],[ 7964.5244 23910.611  16669.521 ],69.1269760131836,-164.65733337402344,121.09912109375,178.33460998535156,88.42880693794834,[ 7811.75988962 23868.58053238 16772.26068657],[-83.58472368 -77.32880879 274.65583586],[-169882.90457339 -114242.23219108  150124.99387417],96.94291477647798,53.74710395207651,-146.08010207446185,31.279965709219645,[ 7956.96556933 23907.97057451 16673.87356512],[-309.43918955 -188.96230662  379.32641621],[-23506.47866103   5851.63108134  -9817.2283798 ],43.553052884137784,112.06127380021184,166.02109634377734,3.5539218025050445,[ 7803.08085353 23871.47256177 16772.84111739],[-77.29842082 -76.69046027 255.30447151],[-1987.48617401 -1954.05655769  1851.09263005],2.9787679346676006,56.41017242787188,-135.48593409537068,1.99375000201033,[ 7964.82079139 23910.40857886 16669.99501088],[-320.66216063 -196.10192668  377.86445688],[-1334.02211553  -208.98257874  -554.80900753],3.8835244160719027,112.33681628086234,-171.09663412941535
55000000261497,47,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/210779/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/210779/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/210780/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831159.0,100891300.0,100870877.0,-1.0,100831205.0,100891346.0,100831160.0,100891301.0,74.0,74.0,47000000210779.0,47000000210780.0,107.89224243164062,15.201069831848145,100831107.0,100831107.0,47.0,47.0,100831158.0,100891299.0,[ 7796.276 23851.059 16830.154],[ 7893.8066 23868.543  16753.537 ],[-110.4946   -92.8301   294.93085],[-359.40063 -203.72844  418.3653 ],[-1216.3942    -100.695984   338.40128 ],[-228.7228     -8.297671 -124.25391 ],103.98678588867188,17.20462417602539,[ 7808.172 23852.9   16818.264],[ 7892.6777 23868.51   16754.004 ],74.50386047363281,-175.2677001953125,118.49726104736328,-177.9223175048828,92.41115495560862,[ 7795.30551849 23850.5798982  16827.89216205],[-75.41991836 -77.78866812 276.46978786],[-192731.17234883  -90727.87628857  161542.9368742 ],95.55981373764286,52.825069043843015,-154.79136741529823,30.682155286886797,[ 7888.79178346 23867.61975166 16757.42663344],[-339.45275327 -193.07630463  411.68737581],[-27302.61143556   4236.59971472 -16818.77790304],42.12716066946181,121.33006738939274,171.17964586751404,3.8237902946805775,[ 7794.69844496 23851.9006302  16828.58810338],[-39.9335519  -66.58939056 288.79311463],[-2305.59961961 -2427.53892892  2156.5247478 ],2.818299805397597,57.213042709455934,-133.52422180503086,2.0153747547838066,[ 7893.84965585 23868.58143788 16753.51451527],[-359.11983004 -199.15772885  416.65249961],[-1351.51628493  -303.75602695  -532.01765056],3.798734963763918,111.01000023591908,-167.33314032446611
55000000261497,48,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/215815/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/215815/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/215816/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831158.0,100891299.0,100873545.0,-1.0,100831205.0,100891346.0,100831159.0,100891300.0,74.0,74.0,48000000215815.0,48000000215816.0,125.34034729003906,5.7548322677612305,100831107.0,100831107.0,48.0,48.0,100831157.0,100891298.0,[ 7785.5283 23837.264  16882.855 ],[ 7810.912 23825.121 16848.537],[-138.37498  -108.061325  310.58588 ],[-438.39868 -202.20058  502.8098 ],[-1375.9347    148.61038    34.04308],[-236.49133   -67.934845  -67.08984 ],86.17337799072266,5.485498905181885,[ 7788.036 23832.486 16875.742],[ 7810.963 23825.111 16848.684],88.59088134765625,173.83555603027344,105.25160217285156,-163.97267150878906,98.26755961767745,[ 7780.46720455 23833.77845391 16883.55673699],[-70.89265092 -86.43024673 268.0526641 ],[-213280.34220474  -69112.53717197  159581.43103651],93.15365806671733,54.557279611094614,-162.04531593644177,32.827619213650976,[ 7814.71282639 23827.32655844 16847.60394365],[-392.97495271 -189.31574981  471.60425334],[-45781.62987712  13945.66083918 -37747.07236171],47.69046414099385,128.26361812275113,163.05860414481006,4.339642444044102,[ 7785.42461383 23837.21094719 16882.38258214],[-23.3104915  -93.12068921 219.73982579],[-2441.21462137 -2838.19127536  2797.08178547],1.8044390573441438,53.23456280971294,-130.69982592389636,2.052239474830685,[ 7810.90077051 23825.31612864 16848.6127703 ],[-437.62065507 -203.98832075  503.04228954],[-1392.30877915  -371.93876028  -556.04861407],3.628254576164547,111.09868352231126,-165.0433664384243
55000000261497,49,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/224614/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/224614/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/224615/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831157.0,100891298.0,100884523.0,-1.0,100831205.0,100891346.0,100831158.0,100891299.0,77.0,77.0,49000000224614.0,49000000224615.0,128.8243865966797,5.0857110023498535,100831107.0,100831107.0,49.0,49.0,100831156.0,100891297.0,[ 7770.4854 23798.31   16923.715 ],[ 7734.8345 23807.475  16964.201 ],[-156.32234  -119.964455  322.90015 ],[-251.06987   -46.109234  461.14716 ],[-1371.4982     190.74557    -22.925999],[-155.31598   -83.232254  -72.48845 ],78.3753890991211,4.185005187988281,[ 7758.2124 23807.746  16941.521 ],[ 7735.2485 23807.305  16963.947 ],90.94853973388672,172.08218383789062,112.36082458496094,-151.8135986328125,101.31859779525057,[ 7763.3819278  23810.77335737 16939.56708385],[-113.4875911  -120.90755401  281.74908924],[-233207.58666731  -44686.29730298  118850.12406155],83.71535739840758,63.41082905173349,-169.15269732378673,32.591495478854135,[ 7738.55904233 23798.265696   16951.09461037],[-304.26936892 -105.50793733  472.40091785],[-73261.11903794  36510.40720089 -65845.79801758],38.397081863202516,128.81397706059118,153.51017274550634,4.785263101649605,[ 7770.60278862 23799.97990145 16924.46994894],[-149.62113067 -196.7014607   256.15140787],[-3007.56737271 -2335.32877447  2679.50971479],2.568358463856244,54.866232288542776,-142.1712228939871,2.1681404661027273,[ 7734.87840369 23806.72386935 16964.10888932],[-255.23621679  -44.62216422  465.25355743],[-1472.54126255  -402.22129836  -860.8728688 ],3.260642893014641,119.42113935994203,-164.7224612375612
55000000261497,50,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/233979/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/233979/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/233980/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831156.0,100891297.0,100886939.0,-1.0,100831205.0,100891346.0,100831157.0,100891298.0,80.0,80.0,50000000233979.0,50000000233980.0,129.32249450683594,6.312840461730957,100831107.0,100831107.0,50.0,50.0,100831155.0,100891296.0,[ 7732.836 23763.69  16988.115],[ 7690.308 23788.68  17047.797],[-165.68764 -120.05363  337.89517],[-173.3682  -118.18506  334.0585 ],[-1373.0333    233.96104    42.45927],[-139.13203   -56.751736  -56.036556],91.34382629394531,5.683126926422119,[ 7725.0107 23782.01   17011.113 ],[ 7690.99  23788.783 17046.9  ],88.25391387939453,170.329833984375,110.45185089111328,-157.8095245361328,103.77280945327249,[ 7735.79287373 23783.83491828 17003.15024715],[-147.42027449 -124.87302097  317.10377813],[-243312.1817542   -22447.42638639  119010.37290137],82.36159983916177,64.0312392316776,-174.72894324279034,31.86252606693467,[ 7683.15425973 23777.40519247 17044.1397786 ],[-226.70420162 -103.98717093  404.85038794],[-79025.54792472  46348.71327357 -69591.49434923],52.04988826574424,127.22070888949776,149.60825323317036,5.068272684812598,[ 7732.95711106 23764.08601259 16989.53374488],[-192.7593585  -147.62586572  341.70701463],[-2983.61526392 -2495.84662122  3087.58760864],2.2553914848079124,51.55929373558189,-140.08692556859754,2.258117124635419,[ 7689.92726412 23788.92325794 17048.03885524],[-174.72790582 -112.56693285  337.49916922],[-1379.68727668  -371.48737227  -769.01477979],3.0120510591786136,118.28980176917344,-164.9302299592906
55000000261497,51,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/234423/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/234423/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/234424/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831155.0,100891296.0,100889607.0,-1.0,100831205.0,100891346.0,100831156.0,100891297.0,77.0,77.0,51000000234423.0,51000000234424.0,136.21249389648438,5.106292247772217,100831107.0,100831107.0,51.0,51.0,100831154.0,100891295.0,[ 7678.794 23731.145 17089.102],[ 7656.1733 23749.094  17120.828 ],[-174.4063   -120.224594  353.4371  ],[ -77.6015  -186.55249  205.605  ],[-1367.3436    308.9411    192.18973],[-132.30022  -70.65057  -46.90878],100.19039154052734,4.121109485626221,[ 7679.875 23748.977 17104.533],[ 7656.2017 23749.13   17120.664 ],82.193359375,167.26821899414062,107.36764526367188,-151.8970184326172,110.30749489299684,[ 7692.46662042 23749.38722021 17094.54942063],[-171.39127666 -120.93032449  351.74168421],[-276838.76410765   28276.01744334  130478.98258586],95.6664982941601,64.87914356498864,174.16809398584687,31.01128869541733,[ 7631.18859753 23747.5401722  17142.70179803],[-169.1909491  -128.63580986  335.12584434],[-92335.00179966  65644.63769123 -83757.53884114],75.37557335022709,126.47587975172301,144.5894600595986,5.3564467759313175,[ 7678.74835002 23730.65789288 17090.03605048],[-215.83924336 -100.96132587  407.73571711],[-2769.36182191 -2531.80751431  3386.21773325],2.032521533191993,47.935363744239496,-137.56580364326487,2.3115529835568225,[ 7654.77363131 23750.06453748 17122.53588458],[ -84.15234914 -184.02552661  212.67410297],[-1354.11352466  -299.84501401  -753.88106469],3.6555267050063827,118.52705553262193,-167.51430701009377
55000000261497,52,53.0,40000000212189.0,40000000286498.0,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/238733/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/238733/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/238734/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,100831154.0,100891295.0,100891295.0,100910565.0,100831205.0,100891346.0,100831155.0,100891296.0,74.0,74.0,52000000238733.0,52000000238734.0,145.1260986328125,1.1927664279937744,100831107.0,100831107.0,52.0,52.0,100831153.0,100831153.0,[ 7642.246 23719.287 17154.633],[ 7648.4775 23709.754  17153.229 ],[-167.52678  -124.237564  352.77222 ],[-183.99385  -65.23726  349.37775],[-1366.6248    308.83478   500.22586],[-24.253223     0.78322464 -12.094015  ],103.98139190673828,0.9454250335693359,[ 7653.251 23728.738 17161.879],[ 7648.652 23710.518 17153.674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
