snap,moi_1_id,moi_2_id,merger_snap,p_acceleration,xy_projection,p_face_projection,s_face_projection,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad
53,40000000036235,55000000065777,49,33.53803921479779,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/62377/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/62377/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/62386/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,53000000062377,53000000062386,2386.2263,4.3745084,[27888.658   7381.537   4221.4146],[27855.732  7397.278  4289.129],[-93.663445    0.9739555 -58.754684 ],[ -86.95647   -10.333854 -163.7193  ],[-2431.9204   -312.19162 -2623.882  ],[19.294527 48.13489  21.07928 ],246.71977,1.1173574
54,40000000036235,55000000065777,49,15.379769871617722,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/64517/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/64517/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/64536/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,54000000064517,54000000064536,2442.296,1.7709852,[27878.55    7382.6245  4191.747 ],[27874.295   7363.63    4173.8193],[-92.62328   26.303503 -36.797176],[ -59.674706  -98.7762   -217.03757 ],[-2569.7273  -288.6872 -1855.8047],[-20.496828  12.000727   8.284951],258.53143,0.7606054
35,40000000036236,55000000065777,49,12.430830087074503,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/31724/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/31724/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/59855/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,35000000031724,35000000059855,665.51086,163.28004,[28132.459   7646.967   4878.4375],[28476.908   7234.624   3661.1875],[ -60.319378  -43.38597  -188.08347 ],[-0.38340262 91.510956   75.910034  ],[ -948.6147 -2525.351  -4459.995 ],[-2197.3508  2548.7073   429.6748],140.06926,184.1561
36,40000000036236,55000000065777,49,15.044519698380016,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/32778/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/32778/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/53801/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,36000000032778,36000000053801,725.96387,184.1698,[28132.93    7635.1934  4779.751 ],[28463.666   7267.4595  3677.5305],[ -55.958584  -43.041195 -199.7192  ],[-31.872026 106.58915  105.84669 ],[ -705.0424 -2806.0017 -4674.6157],[-2439.9653   3554.3176    405.62177],169.73822,190.79912
37,40000000036236,55000000065777,49,38.96904867396271,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/36182/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/36182/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/58749/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,37000000036182,37000000058749,797.47095,299.04453,[28132.838  7641.742  4695.378],[28299.1     7268.6313  3565.8206],[ -46.37914   -36.259007 -209.13055 ],[-77.59489 120.41485 287.7264 ],[ -476.7589 -3164.957  -5061.459 ],[-3188.3542  5527.4316   326.4284],197.94615,193.97327
38,40000000036236,55000000065777,49,8.151854032901829,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/35282/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/35282/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/35283/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,38000000035282,38000000035283,897.90405,292.4784,[28120.09    7596.9263  4646.5273],[28290.611   7314.904   3704.0452],[ -63.939358  -58.810265 -182.64157 ],[-61.31255 159.83229 317.53854],[-2098.5676 -1207.464  -5058.407 ],[-3292.366   5146.5483   578.1896],225.12222,146.47061
39,40000000036236,55000000065777,49,19.969790536418152,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/35487/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/35487/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/35488/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,39000000035487,39000000035488,1030.8613,262.84705,[28079.59   7577.46   4588.433],[28331.658   7405.061   3866.9277],[ -56.8725    -57.239765 -178.8938  ],[-78.53911 203.15129 382.22626],[-2688.7764   -833.86725 -4006.8403 ],[-2815.761   3976.1638   809.3273],250.86134,111.61526
40,40000000036236,55000000065777,49,27.652117105204642,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/36234/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/36234/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/36235/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,40000000036234,40000000036235,1023.74207,293.53937,[28065.615   7576.235   4555.7715],[28336.943   7458.0854  3940.2302],[ -47.419327  -57.852276 -196.47375 ],[-126.97751  174.4971   373.21954],[-3009.0051 -1085.8379 -3880.8267],[-2804.3442  3898.4805  1330.1912],250.76958,117.69408
41,40000000036236,55000000065777,49,158.75020710116345,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/39915/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/39915/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/39916/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,41000000039915,41000000039916,1061.0563,188.34111,[28050.725   7560.591   4466.5576],[28290.682  7549.668  4068.25 ],[ -26.137995  -68.65931  -210.4363  ],[-213.13936   118.418976  418.82324 ],[-2653.2    -1462.6115 -2509.1323],[-2366.3438  2757.3352  1463.6426],252.76762,119.55018
42,40000000036236,55000000065777,49,38.30124551274294,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/41060/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/41060/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/41061/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,42000000041060,42000000041061,1463.1096,39.68732,[28050.633  7528.037  4397.903],[28173.516   7482.5796  4225.874 ],[-49.868538 -34.361217 -57.262764],[-159.48845  252.51729  530.1666 ],[-2274.0317   -439.4806    462.55188],[-773.6719   370.08347  261.9217 ],270.02838,22.819294
43,40000000036236,55000000065777,49,37.64163139429787,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/42057/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/42057/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/42062/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,43000000042057,43000000042062,1593.4103,11.520296,[28081.605  7487.567  4311.227],[28043.492   7450.2017  4367.8223],[-54.005867 -27.358185 -19.835161],[ -8.943304 451.7609   832.3889  ],[-1409.8738     -68.195694  1336.918   ],[ 96.7188   171.31642  -49.447723],206.85023,5.4582114
44,40000000036236,55000000065777,49,11.41188107409688,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/42756/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/42756/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/42757/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,44000000042756,44000000042757,1636.3248,18.666077,[28086.41   7482.176  4263.775],[27981.22    7437.5464  4400.6484],[-66.489    -15.883026  13.771156],[-179.74785 -364.8352   147.72977],[-1260.7365    387.34702  1423.5344 ],[-355.16342   -28.966768  198.639   ],222.13092,7.49267
45,40000000036236,55000000065777,49,22.26510097696197,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/43418/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/43418/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/43419/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,45000000043418,45000000043419,1668.0094,25.484436,[28061.49    7481.1206  4266.8384],[27959.81   7391.833  4420.97 ],[-64.332855 -17.365526  24.879004],[ -25.700134 -126.98307    42.37447 ],[-1311.2643    525.81793  1917.7109 ],[-386.21265  -50.74093  159.35457],243.39201,11.041951
46,40000000036236,55000000065777,49,31.764206732343,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/44830/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/44830/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/44832/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,46000000044830,46000000044832,1833.8088,27.709097,[28027.79    7465.018   4301.0854],[27961.896   7406.2544  4412.473 ],[-75.48286  -19.455564   5.720613],[   5.2651963  257.64142   -149.18535  ],[-1276.663    569.3748  1391.5775],[-549.3673   -126.352455  102.63824 ],271.9555,11.771481
47,40000000036236,55000000065777,49,15.092325303879143,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/37233/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/37233/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/37240/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,47000000037233,47000000037240,2020.4962,6.429329,[27982.082   7453.586   4342.4355],[27997.469   7481.6797  4287.6665],[-76.51225   -7.981396 -23.880884],[  4.073867 -72.79489  511.49585 ],[-1905.4943    333.25098   315.76575],[-39.37354   24.832851 -47.849075],290.91177,1.033893
48,40000000036236,55000000065777,49,13.379584109794004,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/37657/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/37657/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/37665/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,48000000037657,48000000037665,2120.6099,7.55282,[27981.285  7455.487  4339.07 ],[27910.025   7343.979   4286.1323],[-76.72646    -7.3876157 -38.960003 ],[-259.9228  -170.18051  -37.85774],[-2238.7705   381.376   -426.4474],[  6.4826756 144.81613     5.151846 ],297.53342,2.9014747
49,40000000036236,55000000065777,49,5.272188228294711,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/40778/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/40778/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/40785/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,49000000040778,49000000040785,2215.8108,8.348809,[27948.79    7446.9233  4332.091 ],[27881.57    7347.57    4297.6343],[-85.96713    -3.7770188 -47.937023 ],[  1.1820661 199.78885   135.27942  ],[-2355.0142    415.52286 -1534.5492 ],[  7.4657245 142.30472    30.569094 ],309.29175,3.6856868
50,40000000036236,55000000065777,49,6.034071577084503,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/41129/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/41129/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/41142/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,50000000041129,50000000041142,2291.8953,4.176827,[27927.582   7437.348   4318.2686],[27931.443  7447.558  4329.909],[-88.79709      0.64284456 -47.434902  ],[ 604.45325  773.7765  -317.6239 ],[-2232.203     417.19385 -2226.6782 ],[23.44895   74.72093    7.6205893],312.49222,1.0434257
51,40000000036236,55000000065777,49,18.094361234273986,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/41500/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/41500/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/41509/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,51000000041500,51000000041509,2359.1318,5.491385,[27914.166  7422.327  4296.377],[27976.05    7477.0376  4239.2715],[-86.49855     3.1472604 -52.420345 ],[-108.45762 -215.3095  -190.29239],[-2311.111        -4.2944164 -2681.8433   ],[24.124718 63.66489  24.714205],286.6599,1.58499
52,40000000036236,55000000065777,49,21.892724393787375,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/59767/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/59767/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/59776/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,52000000059767,52000000059776,2449.6345,4.854422,[27908.967   7410.4214  4268.198 ],[27931.312  7419.121  4233.991],[-96.625175    7.7883177 -38.161385 ],[-497.35913 -522.89716  209.94551],[-2375.2954    -85.50679 -3091.7043 ],[25.247875 59.11974  20.233084],259.21927,1.2725295
53,40000000036236,55000000065777,49,33.53803921479779,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/62377/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/62377/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/62386/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,53000000062377,53000000062386,2386.2263,4.3745084,[27888.658   7381.537   4221.4146],[27855.732  7397.278  4289.129],[-93.663445    0.9739555 -58.754684 ],[ -86.95647   -10.333854 -163.7193  ],[-2431.9204   -312.19162 -2623.882  ],[19.294527 48.13489  21.07928 ],246.71977,1.1173574
54,40000000036236,55000000065777,49,15.379769871617722,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/64517/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/64517/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/64536/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,54000000064517,54000000064536,2442.296,1.7709852,[27878.55    7382.6245  4191.747 ],[27874.295   7363.63    4173.8193],[-92.62328   26.303503 -36.797176],[ -59.674706  -98.7762   -217.03757 ],[-2569.7273  -288.6872 -1855.8047],[-20.496828  12.000727   8.284951],258.53143,0.7606054
35,40000000156291,55000000099526,41,10.278871977381863,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/145556/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/145556/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/208987/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,35000000145556,35000000208987,73.75948,25.718187,[16730.473 28068.096 25324.621],[16251.647 28528.129 25506.707],[-126.08025   148.05385   -31.354176],[-11.8757515  65.7886     16.766027 ],[ 718.6363  1154.998     53.84161],[-488.49097   -15.607212 -578.4931  ],81.448395,69.856186
36,40000000156291,55000000099526,41,11.898151201103381,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/125273/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/125273/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/125274/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,36000000125273,36000000125274,75.8539,23.218565,[16692.447 28110.318 25310.818],[16254.486 28541.4   25512.654],[-135.10226   152.45073   -29.134724],[-12.063198  56.435158  14.525315],[ 831.9574 1050.174   518.2677],[-404.5883      -5.2305927 -608.3691   ],81.16542,62.38811
37,40000000156291,55000000099526,41,14.760274646753118,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/139548/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/139548/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/139549/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,37000000139548,37000000139549,82.51214,19.813486,[16649.635 28155.895 25303.174],[16256.074 28552.883 25513.559],[-140.26399  161.17714  -22.90798],[-15.466338  48.76233    8.538059],[1145.3196 1218.3839  780.7323],[-243.20587    15.085333 -638.8738  ],86.07942,51.995384
38,40000000156291,55000000099526,41,18.200217359418083,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/148109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/148109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/148110/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,38000000148109,38000000148110,82.32377,20.229727,[16614.352 28198.184 25298.92 ],[16254.776 28560.195 25516.826],[-147.02911   173.70587   -19.018288],[-20.747988   46.444595    3.2997143],[1062.8408  1165.2484   648.70496],[-217.92857    34.407253 -613.43854 ],82.39066,51.830936
39,40000000156291,55000000099526,41,7.266630988797921,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/153894/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/153894/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/153895/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,39000000153894,39000000153895,84.4636,22.592047,[16566.799 28259.61  25292.156],[16247.8   28573.178 25512.717],[-157.65553   187.52704   -13.793111],[-35.92208    51.05893    -7.5520926],[ 861.6123  1193.8773   269.91867],[-142.04071    65.971985 -825.3291  ],81.73578,55.375393
