moi_2,snap,merger_snap,p_moi_1,s_moi_1,xy_projection,p_face_projection,s_face_projection,p_SubhaloID,s_SubhaloID,p_NextProgenitorID,s_NextProgenitorID,p_MainLeafProgenitorID,s_MainLeafProgenitorID,p_FirstProgenitorID,s_FirstProgenitorID,p_SubhaloGrNr,s_SubhaloGrNr,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_RootDescendantID,s_RootDescendantID,p_SnapNum,s_SnapNum,p_DescendantID,s_DescendantID,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,p_SubhaloCM,s_SubhaloCM
99000000275545,61,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/142408/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/142408/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/142410/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475803,120711411,120587572,-1,120475864,120711470,120475804,120711412,11,11,61000000142408,61000000142410,476.90744,55.872723,120186629,120186629,61,61,120475802,120711410,[ 4070.2283 22001.15   15762.097 ],[ 4199.509 22174.725 15752.5  ],[182.08241 176.68185 234.71165],[221.07635 -88.62724  28.01402],[ 4742.6055    616.68335 -3064.8535 ],[-128.80133   73.9244  -461.80472],200.07713,31.072332,[ 4144.4536 22043.77   15791.445 ],[ 4196.191 22172.338 15752.027]
99000000275545,62,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/139040/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/139040/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/139042/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475802,120711410,120597222,-1,120475864,120711470,120475803,120711411,10,10,62000000139040,62000000139042,619.35425,42.128597,120186629,120186629,62,62,120475801,120711409,[ 4115.789 22054.055 15818.335],[ 4230.8135 22154.771  15760.734 ],[168.23396 115.91465 199.04207],[ 154.7756  -146.30602   84.4148 ],[ 4943.444  -1446.3252 -3447.1191],[ -99.02864   -18.327831 -374.3363  ],200.20729,22.162733,[ 4178.446 22085.47  15839.113],[ 4229.7056 22154.527  15761.165 ]
99000000275545,63,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/139476/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/139476/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/139479/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475801,120711409,120608227,-1,120475864,120711470,120475802,120711410,10,10,63000000139476,63000000139479,754.6549,32.726635,120186629,120186629,63,63,120475800,120711408,[ 4169.669 22111.23  15868.692],[ 4247.918 22126.113 15781.06 ],[150.34695  71.33472 165.34932],[  51.616062 -195.33292   172.34723 ],[ 5090.2324 -4236.891  -3249.5383],[ -96.6446    -11.569989 -258.80008 ],189.42088,16.138536,[ 4201.581 22108.4   15881.765],[ 4246.88 22126.71 15781.77]
99000000275545,64,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/141836/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/141836/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/141839/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475800,120711408,120618634,-1,120475864,120711470,120475801,120711409,10,10,64000000141836,64000000141839,780.4554,29.226534,120186629,120186629,64,64,120475799,120711407,[ 4224.849 22166.977 15908.391],[ 4246.62  22094.566 15819.894],[149.39607  64.36188 161.81154],[ -46.519493 -170.29764   308.8298  ],[ 4775.835  -4425.985  -3266.3518],[ -60.83335   -9.36606 -243.2269 ],185.13437,13.767621,[ 4222.5635 22120.479  15907.195 ],[ 4245.765 22095.209 15820.558]
99000000275545,65,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/157967/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/157967/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/157970/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475799,120711407,120620330,-1,120475864,120711470,120475800,120711408,12,12,65000000157967,65000000157970,825.01,27.785334,120186629,120186629,65,65,120475798,120711406,[ 4286.8667 22222.121  15969.219 ],[ 4231.963 22072.54  15902.593],[141.63074   51.296368 156.51985 ],[-64.09663  -21.139866 450.43848 ],[ 4241.0215 -4818.8223 -3333.6074],[  -8.529006   -6.958737 -237.7056  ],200.49399,12.528137,[ 4251.457 22130.666 15939.993],[ 4232.86  22073.686 15903.418]
99000000275545,66,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/159436/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/159436/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/159438/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475798,120711406,120620331,120780746,120475864,120711470,120475799,120711407,11,11,66000000159436,66000000159438,50.292282,13.079147,120186629,120186629,66,66,120475797,120711405,[ 4323.423 22243.512 16020.065],[ 4215.291 22088.59  15980.014],[196.2989   93.24638 304.19336],[-146.87512  228.01459  393.44614],[ 445.46387  666.66785 -162.76384],[  43.789555   18.999653 -168.18095 ],20.173424,4.7196417,[ 4324.5635 22243.055  16022.894 ],[ 4215.439 22088.227 15979.911]
99000000275545,67,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/160813/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/160813/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/67/subhalos/160815/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475797,120711405,120621682,120780748,120475864,120711470,120475798,120711406,11,11,67000000160813,67000000160815,60.735806,20.408646,120186629,120186629,67,67,120475796,120711404,[ 4354.3447 22252.482  16071.176 ],[ 4201.984  22123.996  16028.5625],[158.91626   15.040189 260.82132 ],[-19.703629 204.1534   221.94408 ],[ 616.58276  935.1644  -281.45703],[  77.18444    24.415915 -297.3037  ],21.668877,8.633267,[ 4354.825 22250.666 16069.456],[ 4202.0513 22123.63   16027.993 ]
99000000275545,68,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/68/subhalos/154352/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/68/subhalos/154352/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/68/subhalos/154353/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475796,120711404,120621920,120780749,120475864,120711470,120475797,120711405,10,10,68000000154352,68000000154353,62.484364,23.805124,120186629,120186629,68,68,120475795,120711403,[ 4380.58  22243.91  16102.713],[ 4208.6694 22152.898  16058.742 ],[ 96.97217  -29.243307 189.57735 ],[ 89.54355 167.23907 153.95726],[ 618.3333   995.1914  -310.11926],[  71.48904    12.988079 -353.4177  ],24.57179,10.785166,[ 4376.6626 22248.645  16105.861 ],[ 4208.408 22152.914 16058.248]
99000000275545,69,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/69/subhalos/164817/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/69/subhalos/164817/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/69/subhalos/164818/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475795,120711403,120622141,120782051,120475864,120711470,120475796,120711404,11,11,69000000164817,69000000164818,66.543236,29.374228,120186629,120186629,69,69,120475794,120711402,[ 4389.3325 22241.426  16135.946 ],[ 4231.755 22176.953 16080.469],[ 60.895092 -70.72286  155.46602 ],[172.04044 138.30147 116.61144],[ 621.71216 1085.0991  -292.70343],[  98.20617   -28.315636 -468.71347 ],26.21985,13.424915,[ 4388.1997 22241.549  16134.331 ],[ 4230.912 22176.822 16080.272]
99000000275545,70,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/70/subhalos/171146/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/70/subhalos/171146/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/70/subhalos/171147/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475794,120711402,120622230,-1,120475864,120711470,120475795,120711403,11,11,70000000171146,70000000171147,69.38538,31.77932,120186629,120186629,70,70,120475793,120711401,[ 4394.393 22226.506 16153.418],[ 4267.3965 22196.824  16098.103 ],[   6.3779855 -102.43087     91.27255  ],[248.97688 119.13763  93.46946],[ 639.3453 1155.1105 -314.6241],[  89.02976   -28.410475 -459.58737 ],26.893549,14.18676,[ 4392.863 22227.578 16153.76 ],[ 4265.1533 22197.344  16097.33  ]
99000000275545,71,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/71/subhalos/173256/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/71/subhalos/173256/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/71/subhalos/173258/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475793,120711401,120661427,-1,120475864,120711470,120475794,120711402,11,11,71000000173256,71000000173258,945.8051,26.357756,120186629,120186629,71,71,120475792,120711400,[ 4391.4683 22209.953  16163.394 ],[ 4315.9404 22213.836  16112.819 ],[131.49124   22.210611 121.99102 ],[348.3414   87.17122  94.36011],[ 2988.936  -5751.3047 -3329.002 ],[  77.392494   23.618336 -388.8167  ],252.51727,10.519939,[ 4382.391 22169.145 16066.956],[ 4313.716 22214.154 16112.577]
99000000275545,72,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/72/subhalos/181951/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/72/subhalos/181951/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/72/subhalos/181953/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475792,120711400,120672733,-1,120475864,120711470,120475793,120711401,12,12,72000000181951,72000000181953,981.7784,15.077357,120186629,120186629,72,72,120475791,120711399,[ 4380.9907 22193.129  16158.848 ],[ 4380.566 22220.627 16133.296],[138.12474   21.237822 113.20617 ],[446.79065 -48.70996 190.88707],[ 2694.6619 -5827.0195 -3146.222 ],[  43.24142   -11.095546 -246.08032 ],245.4295,5.103313,[ 4402.874 22172.95  16081.855],[ 4380.4473 22220.234  16133.579 ]
99000000275545,73,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/73/subhalos/183284/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/73/subhalos/183284/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/73/subhalos/183286/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475791,120711399,120683039,-1,120475864,120711470,120475792,120711400,12,12,73000000183284,73000000183286,997.1758,18.150532,120186629,120186629,73,73,120475790,120711398,[ 4380.394 22193.182 16133.927],[ 4434.11  22193.566 16165.414],[146.74121   20.824308 107.48176 ],[ 208.90636 -222.89676  138.82599],[ 2469.7695 -5815.589  -2985.8933],[  61.409645   20.311934 -255.71288 ],239.16891,6.1884894,[ 4425.4277 22173.791  16094.685 ],[ 4434.436 22193.691 16165.262]
99000000275545,74,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/74/subhalos/184583/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/74/subhalos/184583/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/74/subhalos/184585/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475790,120711398,120683967,-1,120475864,120711470,120475791,120711399,12,12,74000000184583,74000000184585,1032.7628,16.503256,120186629,120186629,74,74,120475789,120711397,[ 4406.8936 22189.158  16111.112 ],[ 4456.1045 22161.459  16170.2   ],[157.23317   13.269604 112.03988 ],[  76.52552  -161.92491   -86.814674],[ 2245.9766 -6183.67   -2631.8264],[  57.694294  -14.140669 -235.71065 ],229.63475,5.5617833,[ 4450.618 22174.38  16108.036],[ 4455.908 22161.752 16169.948]
99000000275545,75,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/75/subhalos/185087/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/75/subhalos/185087/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/75/subhalos/185088/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475789,120711397,120683970,-1,120475864,120711470,120475790,120711398,12,12,75000000185087,75000000185088,14.903138,12.552835,120186629,120186629,75,75,120475788,120711396,[ 4442.57  22180.348 16101.681],[ 4461.9546 22150.295  16150.065 ],[ 463.55362  -133.17441    18.327505],[  38.728       -7.0325212 -313.8033   ],[ 95.55083 162.33455 -68.20437],[  46.61674   -39.976604 -213.06879 ],3.829382,3.8518467,[ 4441.989 22180.936 16102.216],[ 4461.975 22150.496 16149.963]
99000000275545,76,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/76/subhalos/187302/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/76/subhalos/187302/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/76/subhalos/187304/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475788,120711396,-1,-1,120475864,120711470,120475789,120711397,12,12,76000000187302,76000000187304,1059.8693,13.830295,120186629,120186629,76,76,120475787,120711395,[ 4501.1978 22156.387  16136.063 ],[ 4482.3657 22188.477  16096.975 ],[159.03387     7.7070827 131.5131   ],[ 275.92407  245.29617 -174.76514],[ 1609.789  -6714.707  -2218.4941],[  25.837877  -16.227406 -177.0172  ],214.87259,4.2108994,[ 4495.0903 22173.004  16136.344 ],[ 4482.2134 22188.053  16097.252 ]
99000000275545,77,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/77/subhalos/189680/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/77/subhalos/189680/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/77/subhalos/189682/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475787,120711395,-1,-1,120475864,120711470,120475788,120711396,12,12,77000000189680,77000000189682,13.267208,14.037291,120186629,120186629,77,77,120475786,120711394,[ 4516.6777 22156.484  16171.452 ],[ 4523.1377 22209.88   16093.608 ],[-26.228754 136.56897  182.3427  ],[236.15723   47.032898 102.596535],[127.18806 114.02449 -55.52914],[   9.552048     1.6124588 -165.02228  ],2.5344775,4.5671935,[ 4516.543 22156.568 16171.35 ],[ 4523.146 22209.746 16093.739]
99000000275545,78,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/78/subhalos/191599/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/78/subhalos/191599/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/78/subhalos/191598/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120475786,120711394,120692724,-1,120475864,120711470,120475787,120711395,12,12,78000000191599,78000000191598,11.229586,14.559662,120186629,120186629,78,78,120186649,120711393,[ 4524.7285 22168.15   16166.726 ],[ 4545.527 22209.379 16112.01 ],[307.96075  -57.156647  10.363732],[191.33337  -54.944267 243.80252 ],[122.61778    63.78616    -7.8295603],[   8.685706   16.553736 -157.13501 ],1.7875066,4.795983,[ 4524.7114 22168.125  16166.768 ],[ 4545.6387 22209.217  16112.079 ]
99000000275545,79,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/79/subhalos/193852/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/79/subhalos/193852/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/79/subhalos/193856/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120186649,120711393,120704139,-1,120186726,120711470,120186650,120711394,12,12,79000000193852,79000000193856,1129.722,4.2275467,120186629,120186629,79,79,120186648,120711392,[ 4573.2144 22171.3    16190.625 ],[ 4568.807  22160.13   16193.0205],[162.38918    10.7773905 133.56796  ],[   7.374875 -395.2919    163.29565 ],[ 1123.9634 -7224.7627 -2039.7374],[ 10.495492 -23.144241 -42.219593],195.1332,0.9100705,[ 4572.0054 22176.555  16200.87  ],[ 4568.772 22160.107 16193.053]
99000000275545,80,79,67000000160813,67000000160815,https://www.tng-project.org/api/TNG50-1/snapshots/80/subhalos/202889/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/80/subhalos/202889/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/80/subhalos/202893/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,120186648,120711392,120711392,120782148,120186726,120711470,120186649,120711393,13,13,80000000202889,80000000202893,1134.2319,4.0900917,120186629,120186629,80,80,120186647,120186647,[ 4590.749 22170.21  16204.463],[ 4586.7983 22158.412  16206.681 ],[161.23254    8.054008 134.03145 ],[304.5541  340.20605  67.86694],[ 1102.2529 -7144.051  -1963.5137],[  8.187799 -21.242182 -29.457945],197.48807,0.8731685,[ 4588.532 22177.842 16216.111],[ 4586.8013 22158.383  16206.692 ]
99000000324123,56,73,67000000218606,67000000218607,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/174343/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/174343/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/174344/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,78029332,78302231,78199134,78340319,78029388,78302286,78029333,78302232,23,23,56000000174343,56000000174344,411.2329,46.00971,78029289,78029289,56,56,78029331,78302230,[30479.195 20065.17   4885.158],[30531.523  20129.566   4601.8564],[-43.343742  -46.262238    1.9573956],[-77.970894 -44.063427 455.36475 ],[ 731.3492 1376.1842 1190.1655],[-526.85956 -402.45377  323.0269 ],169.6478,30.699621,[30511.633  20085.803   4891.8335],[30530.22  20128.27   4600.022]
99000000324123,57,73,67000000218606,67000000218607,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/176618/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/176618/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/176619/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,78029331,78302230,78216637,78340370,78029388,78302286,78029332,78302231,23,23,57000000176618,57000000176619,430.51852,34.16064,78029289,78029289,57,57,78029330,78302229,[30475.166  20057.602   4884.6807],[30512.867  20116.943   4706.4736],[-42.802876  -47.00311     1.8685294],[-94.49844 -64.43137 532.0395 ],[1194.6666 1639.2479 1033.1985],[-462.99106 -450.73016  317.79306],164.06474,20.220222,[30502.576 20075.807  4890.256],[30512.867 20116.06   4705.143]
99000000324123,58,73,67000000218606,67000000218607,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/169003/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/169003/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/169004/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,78029330,78302229,78222296,-1,78029388,78302286,78029331,78302230,20,20,58000000169003,58000000169004,453.59253,22.157429,78029289,78029289,58,58,78029329,78302228,[30476.049 20053.404  4881.435],[30496.65  20102.691  4799.668],[-43.144917  -45.99784     2.9478018],[-115.218994 -113.70936   626.8293  ],[1666.471  1877.7733 1009.7246],[-442.3651  -480.12698  315.87714],149.03983,12.951232,[30491.316  20066.465   4890.7505],[30496.266  20102.582   4798.9556]
