moi_SubhaloIDRaw,snapnum,p_acceleration,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad,merger_snap,xy_projection,p_face_projection,s_face_projection
67000000366372,51,8.417459116506834,51000000291357,51000000291358,52.579906,14.380114,[32255.504 12213.211  1174.989],[31995.197 12203.219  1313.72 ],[-178.22015   -36.178043  113.10865 ],[-66.41295   16.748426 105.28173 ],[446.85284 187.46002 -44.71127],[ -20.685701 -219.29277   251.80556 ],72.59047,36.18878,63,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/291357/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/291357/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/291358/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,52,8.65917723367673,52000000295914,52000000295915,52.992386,14.331981,[32219.646  12209.546   1190.0546],[31985.203 12205.754  1329.361],[-186.31992  -34.59607  114.7654 ],[-65.574036  16.170017 100.58758 ],[452.38916  162.31082   65.135445],[ -17.11605 -216.5047   236.82707],78.25035,34.45415,63,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/295914/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/295914/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/295915/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,53,6.780785009103695,53000000303103,53000000303104,55.725735,14.158579,[32175.697  12207.839   1215.8666],[31970.32   12209.172   1349.6191],[-188.15741   -31.152178  122.494865],[-63.474003  16.072657  92.07324 ],[432.30835   72.75866  -21.776722],[ -11.482282 -235.8473    190.51332 ],83.77915,32.363495,63,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/303103/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/303103/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/303104/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,54,6.596964994179341,54000000308743,54000000308744,59.406307,13.070953,[32131.459  12209.0205  1251.5626],[31955.969  12212.049   1368.0193],[-190.09245   -29.393633  128.75124 ],[-59.70318   15.276383  81.18554 ],[ 357.855    132.44888 -237.16112],[ -14.61684 -201.33743  199.6837 ],87.9633,29.14205,63,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/308743/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/308743/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/308744/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,55,2.8116613443963434,55000000315355,55000000315356,64.94584,10.650021,[32084.045  12203.432   1282.6761],[31943.742  12215.4375  1383.308 ],[-185.50174   -25.106705  130.76805 ],[-52.553486  11.907796  66.726295],[ 170.97974   89.69874 -609.87067],[  11.63387 -166.27216  217.07463],95.89173,23.877628,63,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/315355/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/315355/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/315356/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,56,4.628523369149395,56000000320065,56000000320067,67.37879,9.270584,[32049.46   12200.419   1308.7103],[31935.506  12217.465   1392.3474],[-185.8608    -22.449762  131.61491 ],[-41.984417   8.057003  51.264347],[  53.226128   63.966244 -788.23334 ],[  15.281771 -149.46739   224.38843 ],96.56232,20.573008,63,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/320065/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/320065/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/320067/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,57,19.463412486197406,57000000329480,57000000329482,71.55156,6.9773664,[31999.635  12197.904   1346.5061],[31927.926  12219.3955  1400.4106],[-184.95604   -18.017174  130.63675 ],[-20.222536  -2.103114  23.92131 ],[ -58.49306    23.920473 -971.02075 ],[  24.858284 -100.76205   234.04625 ],93.549576,15.40671,63,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/329480/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/329480/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/329482/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,58,8.275745546265874,58000000333660,58000000333662,80.12478,1.9974113,[31958.125  12196.722   1376.7759],[31925.184  12218.178   1402.8665],[-169.94806   -12.448725  119.565285],[  7.50017  -22.381256  -9.784306],[ -222.74658  -297.50348 -1338.408  ],[ 69.504814 -56.797665 156.12732 ],81.16094,5.5439787,63,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/333660/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/333660/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/333662/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,59,3.4450659043737626,59000000339442,59000000339444,82.996735,0.9778175,[31905.37   12208.548   1416.1171],[31923.51   12193.76    1401.7737],[-166.2039    -7.36358  114.2164 ],[-143.39822 -131.80312   69.28074],[ -256.62897  -469.07077 -1447.0151 ],[-3.923723  -5.8032527 53.637398 ],72.500694,3.5313427,63,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/339442/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/339442/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/339444/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,60,6.1066255479041365,60000000340322,60000000340324,82.95167,1.3112962,[31876.97   12213.668   1435.5402],[31895.408  12184.577   1415.8871],[-167.01625     -5.4485965  111.47024  ],[-183.85732    -6.144687  102.34651 ],[ -247.39851  -530.5344  -1514.2904 ],[-16.353113   5.236208  62.86476 ],74.79275,2.4014225,63,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/340322/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/340322/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/340324/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,61,5.696378290023387,61000000339099,61000000339101,84.23802,1.0426723,[31841.846  12211.473   1454.1548],[31849.473 12198.26   1444.909],[-169.31493   -4.06055  105.98569],[-250.14014  137.39651  176.8618 ],[ -335.31506  -449.21133 -1496.0314 ],[-3.6369762 14.462938  43.68449  ],82.32429,1.8946401,63,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/339099/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/339099/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/339101/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,62,4.732316149230071,62000000344667,62000000344672,87.44864,0.06531488,[31815.67   12209.23    1466.8394],[31815.727  12208.929   1465.7966],[-169.38275      0.9168358  103.216255 ],[-275.52924  201.45589  365.76996],[ -334.5807   -486.29013 -1526.932  ],[-0.771912   -0.27166358  3.954556  ],87.015686,0.20396589,63,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/344667/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/344667/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/62/subhalos/344672/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,63,4.651004344992807,63000000350316,63000000350593,89.9971,0.0023359945,[31787.889  12211.672   1482.5415],[31667.375  12166.259   1464.1456],[-170.9019       3.5591571   99.59615  ],[-38.22138  75.82316 102.9645 ],[ -242.89157  -486.38638 -1513.5332 ],[-0.266393   -0.2183287  -0.12163907],90.49746,1.1016136,63,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/350316/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/350316/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/63/subhalos/350593/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,64,5.434404149646455,64000000354122,64000000354392,91.30065,0.002551152,[31760.084 12210.93   1497.253],[31664.63   12179.969   1481.8453],[-171.05975     5.153186   95.22969 ],[  7.422488  91.55791  113.62588 ],[ -224.76633  -395.2647  -1455.4635 ],[-0.40108204 -0.10108594 -0.16303813],93.49354,1.0034425,63,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/354122/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/354122/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/64/subhalos/354392/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,65,3.195548759132242,65000000357901,65000000358240,94.44964,0.002120837,[31720.967  12213.805   1516.4667],[31674.969  12203.131   1508.3711],[-167.58076      7.2927837   91.64479  ],[ 98.54529 124.37525 136.02884],[ -272.2804   -300.29083 -1417.8591 ],[-0.26151258 -0.28079534 -0.02245227],97.12309,0.8945979,63,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/357901/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/357901/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/65/subhalos/358240/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000366372,66,2.734631411545401,66000000361670,66000000362094,96.24473,0.0015368386,[31693.014  12216.845   1529.9363],[31748.854  12208.106   1381.1343],[-164.64978     8.057327   90.626785],[-39.94159   39.141804 289.47867 ],[ -321.65616  -273.68405 -1452.1428 ],[-0.31623346  0.28232634 -0.31978628],98.683365,1.6522126,63,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/361670/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/361670/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/66/subhalos/362094/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,50,3.1837733158789523,50000000306477,50000000306549,59.551548,0.009559136,[25292.863   6090.0225 33737.44  ],[25362.297  6109.86  33706.375],[-72.57049  -80.813255  63.703793],[-221.21454 -318.10867  149.45221],[-355.20407 -502.6235  -452.3352 ],[ 1.3220848  -0.28231594 -0.73139447],77.78329,2.8846653,51,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/306477/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/306477/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/306549/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,51,1.9005570029188392,51000000308118,51000001951944,59.87342,0.009098084,[25278.809  6067.57  33758.465],[25104.518   6225.3804 33401.812 ],[-70.93846  -81.985695  66.17326 ],[-30.848564 -59.335106 127.84757 ],[-389.17545 -521.903   -358.01767],[ 1.0605099   0.05318975 -2.394579  ],76.30122,3.6445115,51,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/308118/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/308118/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/1951944/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,52,1.4229983145970404,52000000317941,52000001889451,60.28192,0.009559136,[25271.135   6051.5776 33771.71  ],[25100.293  6215.823 33422.21 ],[-70.505714 -82.413635  67.97374 ],[-29.671236 -64.27653  133.08594 ],[-363.1899  -594.5524  -328.64374],[ 0.37760088 -0.3726537  -2.766159  ],74.1105,3.921137,51,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/317941/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/317941/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/1889451/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,53,1.5511805742735114,53000000328507,53000001890930,60.5443,0.009190295,[25259.75    6030.3735 33789.965 ],[25094.297  6201.246 33451.215],[-70.47683  -82.19384   69.379364],[-28.386602 -70.85421  139.85857 ],[-370.9498  -608.97595 -362.93997],[ 0.9651816  0.8743897 -3.1040244],69.38106,4.1041265,51,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/328507/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/328507/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/1890930/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,54,2.42678372060591,54000000335025,54000001838686,60.899536,0.009313242,[25245.861   6006.8696 33808.5   ],[25087.979  6185.188 33482.08 ],[-71.09046  -80.769196  69.38156 ],[-26.601082 -77.56994  147.08925 ],[-401.6911  -598.42474 -381.5409 ],[ 1.0697873  0.9203731 -2.845891 ],63.739853,4.082083,51,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/335025/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/335025/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/54/subhalos/1838686/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,55,2.2589682003518337,55000000347146,55000000347150,60.643627,0.08735218,[25227.166  5985.787 33825.92 ],[25176.637  5979.254 33834.676],[-70.49333  -78.432434  69.11275 ],[-135.0269    94.17092  -69.40653],[-437.29916 -530.93835 -354.27728],[  4.8077207 -12.192763  -19.497501 ],61.656193,5.5897665,51,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/347146/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/347146/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/55/subhalos/347150/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,56,2.8402160896625026,56000000347207,56000000347211,61.381027,0.11759483,[25213.008   5971.5117 33839.547 ],[25162.79    5994.8374 33823.81  ],[-69.37873 -76.47071  69.2234 ],[-25.551905  90.48711  -61.447243],[-418.01736 -556.99286 -367.52176],[ -5.6559496 -15.7422905 -27.089249 ],63.039783,6.117265,51,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/347207/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/347207/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/56/subhalos/347211/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,57,2.9717804996621733,57000000353393,57000000353396,62.238556,0.16561557,[25195.666  5955.454 33853.55 ],[25167.863   6007.6714 33813.996 ],[-68.3538   -73.858284  69.66108 ],[64.36369  30.174206 -8.956491],[-410.25977 -582.4555  -343.63498],[ 53.669193 -49.137463 -50.412205],64.38814,12.437858,51,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/353393/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/353393/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/57/subhalos/353396/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,58,2.5884750851647493,58000000362168,58000000362172,62.479465,0.053542178,[25184.697  5944.483 33864.117],[25183.148   6020.8237 33805.367 ],[-66.4178  -71.66724  70.19278],[ 93.14599  -13.12318   47.211777],[-434.29007 -580.3634  -357.69763],[ 23.134493 -28.668144 -24.451258],64.40779,5.66045,51,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/362168/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/362168/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/58/subhalos/362172/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,59,1.9499256527259978,59000000362575,59000000362580,63.94013,0.058874898,[25171.295  5930.499 33879.277],[25205.871   6008.4497 33823.555 ],[-65.37328  -69.7536    71.588196],[ 83.871605 -85.509834  98.403275],[-424.08493 -602.2303  -346.19644],[ 30.504454 -11.498139 -30.497942],64.51853,5.187195,51,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/362575/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/362575/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/59/subhalos/362580/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,60,3.5980777012772087,60000000366709,60000000366714,65.16803,0.06318743,[25162.219   5920.6016 33891.426 ],[25216.268  5989.928 33841.152],[-65.15764 -69.07115  73.40202],[  65.8899  -124.23243  123.93377],[-435.87372 -610.3649  -349.0694 ],[ 33.619545 -32.484562 -34.90836 ],63.4341,7.246709,51,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/366709/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/366709/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/60/subhalos/366714/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
67000000367142,61,3.808454924591849,61000000347620,61000000347627,67.15597,0.046938173,[25151.926   5905.9937 33906.973 ],[25142.967  5900.278 33923.043],[-65.818634 -68.506454  76.89349 ],[-202.04784    60.636402   81.772705],[-455.623   -611.941   -363.25967],[ -1.712758 -11.384276  -5.9077  ],62.944542,1.864018,51,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/347620/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/347620/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/61/subhalos/347627/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged
